Views,Comments,Shares,Likes,Bookmark,Duration,Link to TikTok,Caption,Transcripts,Hashtags,Cover Image,Audio,Date Posted
"13,700",13,22,215,103,54,https://www.tiktok.com/@mattfarmerai/video/7217193381078879494,New AI Tools - Eleven Labs Text-To-Voice AI #elevenlabs #elevenlabsio #ai #texttovoice #text2voice #textvoice #openai #aitools #artificialintelligence #voiceai #aivoice ,"New AI tools
today we have chat GPT plugins.
They were just announced.
What are they and why are they useful?
David Sachs called it
the most important development platform since iOS
and the App Store.
Or ever. Basically,
you're able to connect Apis from different sources,
which are gonna allow for lots of automation.
So think of it like a pipeline.
If you ask chat G P T.
To do something,
soon it will be able to do it.
Whether it's retrieve real time information
like sports scores,
stock prices,
in the latest news.
Retrieve knowledge based information like company docs,
personal notes, etc.
Perform actions on behalf of the user
like booking a flight,
ordering food.
This is gonna be absolutely huge.
Right now it's a waitlist to develop and use the plugin,
but these plugins are gonna be a huge
add on to the chat GBT experience
and make it insanely useful for everybody.
If you like this video,
like and follow for more useful AI tips,
hacks and software.","elevenlabs, elevenlabsio, ai, texttovoice, text2voice, textvoice, openai, aitools, artificialintelligence, voiceai, aivoice",https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e72419ae7c6c496f8a244f5b57566be5_1680383785?lk3s=81f88b70&x-expires=1724050800&x-signature=VWu5pJUH1QICudWZ62ESheL6GB0%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oACQjvnWCFeUJGJkJ2dBBcryzhUSINfoboRKNz/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZDhnOzo5NDRnaDtlN2g5aEBpamlncjk6ZmU8ajMzNzU8M0BeMzQuXmIyXjQxNjAxMjAzYSNibXEvcjQwcmhgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884116&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=bfa5cc265d273fe57ddc9350d8b5f24d&tk=0,4/1/2023
"1,355",4,10,58,20,55,https://www.tiktok.com/@mattfarmerai/video/7216863186148969734,,"New AI tools.
Today we have Chat. G. P.
T. 4. Yes, I know I'm late on this.
I'm a marketer.
So let's look at the difference between 3.5 and 4.0
for ad copy.
Pause if you want to read the ads first.
Let's look at G. P.
T. 3.5. Very basic copy and structure,
doesn't really stand out.
Has some good points in it though
that you can expand on and create some good ads with
now. G. P. T. 4 has significantly better structure,
includes relevant emojis by default,
better calls to actions,
even has the URL in the post.
But what's left to improve is
can sound a little bit too infomercial style copy
and still does not follow Facebook ad policy.
And it does need to be edited slightly.
But regardless, this is a massive leap for ad copy.
With G. P. T. 4
you enjoy the video,
like it and follow for more AI tips,
tricks and hacks.",-,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/46d4ba1312304a99a550fb4c184bc0ae_1680306907?lk3s=81f88b70&x-expires=1724050800&x-signature=jUYv2DjsHxceUra3%2Fuuk5MdDFTc%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o4oLfbJnkB5DHYdeDWS36CQiUB6ObJRQXJocpd/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZTY1Mzk2PDNpMzxpZGVnN0BpMzZubDQ6ZnFxajMzNzU8M0AuYi9jMTJeNmExM2AzXi0vYSNucXNscjRfMmdgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884117&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=2b12c55da0771bc14934b6a9d42c2c9e&tk=0,3/31/2023
"1,486",1,3,39,8,53,https://www.tiktok.com/@mattfarmerai/video/7216446131792776453,,"New AI tools!
I'm back mid journey. Version 5!
This tool isn't new,
but it has a new version that is mind blowing.
Just add Hyphen Hyphen v
5 to the end of your prompt and Bam!
New features include hyper realistic images,
wider range of styles,
2 times the image resolution
plus an improved dynamic range.
More detailed images improve performance,
natural language prompts have been enhanced,
images that tile which is pretty insane,
and it supports aspect ratios now
that are greater than 2 by one.
This is available on all plants they provide
and you can even use version 5
on the free generations that you get.
If you like this video,
like it and follow for more AI tools,
hacks and software.",-,https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/18cd24aa323a4fb68a5f8be60ec6725c_1680209802?lk3s=81f88b70&x-expires=1724050800&x-signature=Mc3eg%2BWCkSIE9DwiWzuFe3XRgHc%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/owkTEUBE5Iq7K9Qghyvo6vzAfGtNBA5B0UVlg4/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aGhpZThpNTY6aDQ6PDtpaUBpM3NnNzM6ZjZ5ajMzNzU8M0A1Ll5gNi4yXzUxMV4xXi81YSNeNDRpcjRfY2ZgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884115&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=d208eb85d25f502f633d5fe8b6725d9e&tk=0,3/30/2023
"2,258",11,9,84,41,46,https://www.tiktok.com/@mattfarmerai/video/7216087211916152070,New AI Tools - MidJourney v5 #midjourney #midjourney5 #openai #gpt4 #chatgpt #aitools #artificialintelligence #chatgpt #aigeneratedart #aigeneratedimages #midjourneyart ,"New AI tools
today we have Lexika Art,
one of the best freemium AI image generators
and a great alternative to mid journey.
They recently did an update that made them go from bad
to amazing by training their own model.
It has a powerful search engine built in
for already generated images.
Or just generate your own.
Let's try it out.
I used the prompt man
floating in space with a galaxy background.
Great results,
but they also have some great features.
After you generate the image,
upscale to huge resolutions
2048 by 3072.
You can out paint generate a wider version of the image
based on the out painting.
You get 100 free images per month.
If you want commercial rights
you will have to pay them a small monthly fee.
Here's the pricing
overall weight reasonable.
You enjoyed the video?
Like and follow for more AI tips,
hacks and software!","midjourney, midjourney5, openai, gpt4, chatgpt, aitools, artificialintelligence, chatgpt, aigeneratedart, aigeneratedimages, midjourneyart",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ff6c8678b3d54fbb9f8a9fc81d0a0856_1680126236?lk3s=81f88b70&x-expires=1724050800&x-signature=82MuUFQgoOODh1acdaWjqmzG700%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o4kPETFEUIJxKskghyloqizNfOtLBASckUYksU/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Ozc6Nzk3NmdmNDc6PGZoNUBpam43c2c6ZjplajMzNzU8M0BfMWIxMC0tNWAxLmNhLTBfYSM2cjMxcjRfL2ZgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884108&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=78483cb66248b7792e7e068823840d0a&tk=0,3/29/2023
"44,200",19,110,"1,032",600,49,https://www.tiktok.com/@mattfarmerai/video/7203608701905702150,Lexica Art - Generate AI Images FREE #ai #lexicaart #lexica #leonardoai #playgroundai #midjourney #bluewillow #dalle2 #aivideoviral #openai #aitools #artificialintelligence #chatgpt #aigeneratedart #aigeneratedimages #midjourneyart ,"New AI tools
today we have Leonardo AI mid journey.
You better watch your back.
We got another free AI image generator
that just blew my mind.
Right now it's completely free.
To sign up you have to join a wait list
that'll take a day or 2,
but trust me,
it's worth the wait.
It's got a ton of styles to choose from
and the art it generates is really good.
I use the following prompt
and wow, that goes some of these images.
You get 250 tokens per day.
Already used them.
Community feed is insane and not safe for work.
You can even train your own data set or select pre made.
I would sign up right now.
Make sure you get a spot you enjoy the video.
Like and follow for more AI tips, hacks and software.","ai, lexicaart, lexica, leonardoai, playgroundai, midjourney, bluewillow, dalle2, aivideoviral, openai, aitools, artificialintelligence, chatgpt, aigeneratedart, aigeneratedimages, midjourneyart",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d9aec42a9c674d6abb4c67933b08f658_1677220860?lk3s=81f88b70&x-expires=1724050800&x-signature=vRmYZiHE4E6%2Fp8h0x88BcGVHVTc%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o0SnIak8DfLwQf8gH9FE0tFb8vRTC8oewhCTcw/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=MzhlZDMzODo0aDwzOmY8N0BpMzRuazc6Znk4aTMzNzU8M0A2MV4zLTExNjUxNWI2MS0zYSM2bG1jcjQwa3BgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884111&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=879efee5a09fbad152c0878ecb261b9d&tk=0,2/23/2023
"80,400",74,746,"4,670","3,446",43,https://www.tiktok.com/@mattfarmerai/video/7201779448436346117,Leonardo AI - Generate AI Images FREE #ai #leonardoai #playgroundai #midjourney #bluewillow #dalle2 #aivideoviral #openai #aitools #artificialintelligence #chatgpt #aigeneratedart #aigeneratedimages #midjourneyart ,"Playground AI Part 2
I wanted to make a video
on Playground AI's most powerful feature editing images.
Let's jump in.
I upload an image of The Rock,
then use the prompt
add majestic long hair.
You can see it
and somewhat deformed his face and added a beard.
What you need to do with this,
and probably one of the most powerful features,
is create a mask.
You just click mask and you paint it right on there.
So you paint it around his head.
This is where it'll blow your mind.
Just select the area name prompt.
Much better results.
The software is a full blown AI image editor.
You can edit images you've generated as well.
After generating them,
just click edit name features
unlimited possibilities and it's improving daily.
If you enjoyed this video,
like it and follow for more AI tips,
hacks and software!","ai, leonardoai, playgroundai, midjourney, bluewillow, dalle2, aivideoviral, openai, aitools, artificialintelligence, chatgpt, aigeneratedart, aigeneratedimages, midjourneyart",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/2db2f4cc79564933829323f7f817f9f7_1676794954?lk3s=81f88b70&x-expires=1724050800&x-signature=9zdd1UgyI2JDE5um0kkfZ%2B764Ro%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/os3LFf3UhUDIQGeCOxN4DslCJII4jzJCBKcEB3/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZWczZDQ2NGlmZmU2NGk5N0Bpajg7bGU6Zmx3aTMzNzU8M0AyMTM2YC1eX14xLTNiYzQtYSMuMS1vcjRnbGxgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884105&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=45889565a85a1718506e44fa850907b1&tk=0,2/19/2023
"8,982",6,26,186,102,44,https://www.tiktok.com/@mattfarmerai/video/7201719636239322373,PlaygroundAI Part 2 - FREE AI Image Editor and Generator #ai #playgroundai #midjourney #bluewillow #dalle2 #aivideoviral #openai #aitools #artificialintelligence #chatgpt #aigeneratedart  #aigeneratedimages #midjourneyart,"Let's take a look at the new Bing AI.
I got access yesterday
and have been using it and breaking it all day.
The biggest update, I'd say, is the live data set
that it now uses to provide the answers.
So let's test it out.
So I asked, what is the next UFC?
Bam! We're working off new data.
Okay, so now let's treat it like Chad GPT
and ask a follow up question.
Who is fighting during the event?
He gave me a list of scheduled fights.
But here's the interesting part.
It added in some search results.
So I guess search isn't dead yet.
If you want to try anything and Bing AI,
let me know and I'll try it out for you.
You enjoyed the video?
Like and follow for more Bing AI.","ai, playgroundai, midjourney, bluewillow, dalle2, aivideoviral, openai, aitools, artificialintelligence, chatgpt, aigeneratedart, aigeneratedimages, midjourneyart",https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/99e0175ed4a945ebabb419d190d15e15_1676781032?lk3s=81f88b70&x-expires=1724050800&x-signature=jZ%2BxlkcyPv1ahJ9JrATVqpNAwkE%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/osCiBUejJDoV6JRoXyjbB8S8XnEsPaQevudipQ/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OWZnZWk2M2k0NTU3aDNlaUBpanE3d2k6ZnR0aTMzNzU8M0AwL2MyYF9fNi0xMl5jMWJfYSNwcTMwcjQwX2xgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884106&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=793b6ae93e7b2d1172bdb8e91e2d1351&tk=0,2/18/2023
"5,072",10,11,87,21,39,https://www.tiktok.com/@mattfarmerai/video/7201574890917334278,Bing AI Review Part 1 - Live Data #ai #bingai #artificialintelligence #bingaihack #hackai #chatgpt #chatgpt3 #bing #microsoft #openai,"I got access to being AI
and broke it the second time I used it, though.
Needless to say,
the second thing I did
was get it to write me a TikTok script
about getting access to being AI.
It gave me the entire script.
You know, it actually wasn't that bad.
It had me asking who the richest man was in 2023,
and then how about 2022?
Provided my prompts.
Provided its prompts.
Bam! I got TikTok on lockdown now.
So I go to screen capture it answering the questions,
and the answers were different from the actual script.
So this is where it gets dumb.
I then had to write my own script about it.
Writing a script that didn't answer correctly.
Here we are.
Overall pumped.
Have access to it.
Like and follow for more Bang AI videos.
I ain't sleeping until I get answers.","ai, bingai, artificialintelligence, bingaihack, hackai, chatgpt, chatgpt3, bing, microsoft, openai",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/bfde877e28fa4a4b8a64e017ad7ed0e5_1676747323?lk3s=81f88b70&x-expires=1724050800&x-signature=AYNZZ42ThbEpxfANLcaRyf1FVYc%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ocxfp8BJJnjD8HUIIQsfC1jkIby6R7BDSZU3SJ/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Ojg1Mzk4aTwzOzVmM2loZ0BpanNpOmQ6ZmhsaTMzNzU8M0AxMjA0Y140X2IxMDYyXmAvYSNjMXBecjRnMWxgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884101&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=ad2edf4769a1e937df8cc3abde63928f&tk=0,2/18/2023
"5,446",7,1,66,20,52,https://www.tiktok.com/@mattfarmerai/video/7201347365049994502,I Broke Bing AI After Getting Access #ai #bingai #bingaihack #hackai #artificialintelligence #chatgpt #chatgpt3 #bing #microsoft ,"New AI tools
today we have Casper AI,
the most useful Chrome extension I've ever used.
It helps you use AI to summarize articles
while browsing.
So basically
it's a perfect tool to help you integrate AI
with your daily life and workflow.
You don't have to go and paste your articles into chat
CPT you do it directly on the page.
Summarize lead articles or selected content as
lots of actions that you could do.
You could create counter arguments.
You could say explain like I'm 5.
You could also format responses
by creating bullet points
drafting to a tweet or email pretty much automatically.
Don't sleep on this one.
I find myself using it every single day.
Search Casper AI on the Google Chrome extension store.
You enjoyed the video?
Like and follow for more AI tips,
hacks and software!","ai, bingai, bingaihack, hackai, artificialintelligence, chatgpt, chatgpt3, bing, microsoft",https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/24f5943808294b4898fb8bb531a0ed1d_1676694352?lk3s=81f88b70&x-expires=1724050800&x-signature=BzKRppJeeXpmmf9uayXGDu6KL%2F8%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/ogfGKMDQhBQjQX8b1U8Jwafpg1NMVUCsnBFJy2/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=M2RoZTZlaDU5ZzlmMzxpaEBpM2xmbWc6Zm44aTMzNzU8M0BgNF41Ly0uNTYxYjBgYTRhYSNoaF5pcjQwM2xgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884114&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=aab0bc078a70b7c65f09078fa9d7f948&tk=0,2/17/2023
"3,159",6,32,169,104,46,https://www.tiktok.com/@mattfarmerai/video/7201227240124763398,,"Chat GBT Hacks part 5 Prompt Engineering
you don't need to make these prompts yourself anymore,
there's tons of good free resources available.
The first you should check out is Get Hub.
Awesome Chad
GBT Prompts
pens of options that will increase the quality
of your outputs.
Second, we have similar name.
They must have got the dot com first I guess.
Awesome G. B.
T prompts dot com
lots of categories and overall prompts.
Here's an example
act as an IT expert.
So you basically just paste this directly
into your chat GPT and then ask it the question.
It's gonna make the output significantly better.
If you enjoyed this video,
like and follow for more AI hacks tips and software.",-,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e7b76a63d185453b81ca886f24be6fa8_1676666379?lk3s=81f88b70&x-expires=1724050800&x-signature=LiPMjn04i02%2F2PDH12c7JAH6yr4%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/oQnSvhbYWDaeHe4o0SRCEMSuD3oC5QwgTmfkHq/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OWQ1PDo7PGhnOTdmMzc2N0Bpamc6cDs6ZjZ4aTMzNzU8M0AtMi0xNS4uNjQxMV81YjItYSNfMy1ocjQwYGtgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884108&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=139f23712ce5ba42a8048cfa1282d6a6&tk=0,2/17/2023
"71,200",40,676,"3,406","2,714",42,https://www.tiktok.com/@mattfarmerai/video/7200874896732245253,ChatGPT Hacks - Part 5 - Prompt Engineering #ai #chatgpt #openai #chatopenai #gpt #aichat #aichatbot #tutorialopenai #chatgpthack #chatgpt3 #aihacks ,"Did everybody forget this warning from Elon Musk?
I tried to convince people to slow down.
Slow down AI, to regulate AI.
This was futile.
I tried for years.
This seems like a scene in a movie
where the robots are gonna take over,
and you're freaking me out.
Nobody listened.
Nobody listened. No one.
Maybe they will.
So far they haven't.
Eventually, after many, many people died,
regulators insisted on seat belts.
This is a. This time frame is not relevant to AI.
You can't take 10 years from the point at
which is dangerous.
It's too late.","ai, chatgpt, openai, chatopenai, gpt, aichat, aichatbot, tutorialopenai, chatgpthack, chatgpt3, aihacks",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/2748dd11bf914c0988b5d398ab342afe_1676584342?lk3s=81f88b70&x-expires=1724050800&x-signature=u9bTdqhp7b6GJk8nDcgKHWWOK1E%3D,https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-v-27dcd7/o8oR1h1bxgmppULDBzAbHHJ9fKLIkUNEZK0cu8/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=GNDpcInz7ThHkw-rXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OGZlZDtoOTpoNzQ1OjVkOEBpM25pZzY6ZjhkaTMzNzU8M0AvNS4wLTZfXl4xLTIxMl42YSNyXjBicjRnX2tgLS1kMTZzcw%3D%3D&btag=e00088000&expire=1723884104&l=202408170741018999B052F2ADFCA72567&ply_type=3&policy=3&signature=b2af448a1603f83c61e2d672d55a724b&tk=0,2/16/2023
